word,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
east,-0.04634072214711369,0.041705732823335805,-0.2444321871292929,0.08910404135666455,-0.0987982431449674,-0.014712072338775155,-0.11698515623171438,0.12917772024525323,-0.04434265571950473,0.12955512654986825,-0.007686494996777366,0.020924104956688026,0.14366278567410812,-0.06618643741505267,0.02339192802747604,-0.0042147132090401464,-0.004608179949187631,-0.06237261650421897,-0.064512635443349,0.03852396396942591,-0.024687590163309982,-0.042577018765707145,-0.05640861495707874,-0.07046758464225286,0.031141171721221415,-0.022879205489256593,0.054533004368312085,0.025359528251263575,0.03448005342627457,0.10090798589861708,-0.08497703558705463,-0.062357436005229,-0.003671625353797405,-0.20952420307628686,-0.16393600242727785,0.1323658910993058,0.0874700945357214,0.0063169550399172275,0.011313961964071964,0.1986820943196555,0.08104339759456909,0.1700069389099102,-0.03634531821060886,-0.049308023497744796,-0.21755029943390175,-0.0411437636659405,0.12913859585264473,0.016969585980993927,-0.004342579760699534,-0.05504613590884741
fast,-0.10316746653833991,0.015615608842073915,-0.0486310984048849,-0.09808586487257195,-0.16377506797822086,0.014459141112201982,0.10183410741418837,0.1423045290253249,-0.13337446434916428,-0.08924096694926284,-0.003616386961550615,-0.11051290471193828,0.02382528596407215,-0.12296886919101582,-0.07410855581566875,-0.20512639374969738,-0.028907969071672115,-0.00882535397559161,0.005199494581705694,0.07947707056147137,-0.20591476944777973,0.21982123582727048,0.0648429221631698,0.06028547424144052,0.050243987385211325,0.137494465722349,-0.03538131019055255,-0.006865339648159194,-0.0428217859804979,-0.12479458008097402,0.07947713432464867,0.19293487379137775,0.0015200843678408597,0.18030547605288197,-0.09244973128012526,0.015958857617305325,-0.04417506521526239,-0.03878720097453327,0.011520898744225749,0.21152378788381349,0.03337145149025608,-0.05519294827544569,-0.12585435255127045,0.02939038693575006,-0.06148702582728722,-0.008590180973593299,-0.049397848042378366,0.05191322393785724,0.03386879808599591,0.015570220536991006
fireball,-0.020751628950571317,-0.05425463992387501,0.09652021357775804,0.01622385278647515,-0.08150510572333358,-0.035569998655006464,0.06026354130625486,0.09067768841251923,-0.21467335870024615,-0.2095218439356481,0.07515320537883001,0.1544761759590332,0.07491581526094727,0.05200686265449584,-0.07017560433092808,-0.036608212206276775,0.17155837614782343,-0.10052425383690737,-0.045236272668178916,-0.06754269532789976,0.07192468906599282,-0.18252653810191174,0.08000679890740077,-0.24410254991094174,0.019442348329849455,-0.015196797658005908,-0.12051187471412445,0.012618261866934452,0.15237228270466607,0.1011371274404956,-0.07265660237878968,-0.16055582892812845,-0.001732717438574138,-0.0025745557192559864,-0.21786197287794432,0.03269770804761334,0.07996388990191279,0.09087095568905529,0.016929348438382865,-0.12702816985210547,0.22738992922070608,0.07168565716050265,-0.040251790060986045,0.05128166430146885,-0.12192486565844833,-0.06844683879311575,-0.13943146545641585,-0.014026650912150922,-0.1911898351786875,0.12676461298993236
first,-0.02347111057517795,0.12335905770117905,0.10847256621843478,0.0012123001563000251,0.24095134023307505,0.05174948231159527,-0.010325261788637902,-0.02607434354257711,-0.0017744843147737871,0.09375547156329087,-0.021537999669280813,-0.1298755763219123,-0.039017022928971176,-0.0893231682939817,0.09455400548853721,-0.1971235908574234,-0.07121176619779998,0.10345581214682567,-0.04482279077139327,-0.09789205605674524,0.004946376779661807,-0.06227628705025209,-0.15992646275260772,-0.0845177700548606,0.084905708714996,-0.01293449901404318,0.023537121518803408,0.10823435921902429,0.17092267370319378,0.021818463492114998,0.07724459787514738,-0.24086512695689885,-0.08470242229719234,0.003986892521362512,0.13284797477064156,0.001083360113479181,0.14278084986606818,0.03436803066516773,0.1354261913621754,-0.05767953019968511,0.009583359058045198,0.04576986546254007,0.12232053481460785,0.026530299130720716,-0.05132517234677263,-0.025374721826410075,0.021143517265717462,0.13978949979915908,0.08132357566569094,-0.033208574036360586
flashing,-0.06035958377411504,-0.11863771786985992,0.05009852685772181,0.02991755693084484,0.10247693003367082,0.18689340875990976,-0.04207594293440055,-0.04225765677638498,-0.03356220041646212,0.056357582760830076,0.06425452181484938,0.07617476098596962,-0.15472661197873164,-0.12392015558455086,0.16594366027869842,-0.15282399662066962,-0.14484466905429952,-0.08367230263184772,0.11249885738187027,0.007749099512500127,-0.025503291907311716,0.15377257585979914,0.025156474594855933,-0.020088718448324057,-0.14931999716131067,-0.029517449659035758,-0.05855025198280816,-0.13839574992648893,-0.022505430107549955,-0.10498366775038957,0.0010034503958056811,-0.08102967674093468,-0.06635832472260642,0.040448259914893585,-0.19694608050624124,-0.28462187129224276,0.1272041304178165,-0.17581853200585693,-0.059464738976290774,0.10553977861685267,0.14413817453738495,0.23405483050081807,0.10775824156621584,-0.22858174286531796,-0.027859690290318703,0.0632969419151371,-0.018420302341575698,0.03856772856470437,0.12530873323444,0.0020413769176645348
flew,0.08498642021408989,0.11894954531174767,-0.11776381678442896,0.02146974949525129,0.06311176778048183,0.06430826440972597,0.06555119590280631,0.1121681791502373,0.021811400265262567,0.10377621200266886,-0.10423924029395858,-0.1454889331275157,0.17641045747530318,-0.04029993232527532,-0.03684979944670355,-0.18361969227514988,0.028904345679711334,-0.14800385073793706,-0.099235309125114,0.08083323724302299,-0.017503641210974284,0.044718893643772524,0.20129621913507556,0.01565870040685627,0.10609331334285863,-0.14288398288423487,0.15030023999156264,0.008847055198411578,-0.0291435884940767,-0.09628295113219631,0.013244257072719177,-0.10662091819429102,-0.16806229460360508,0.02807155206401225,0.11873186688955575,-0.1812948443038028,-0.11296339664775425,0.1128352369228968,-0.15935013875626333,-0.02123412847359258,0.10466055544313763,-0.14565557156927053,0.06835822313806109,-0.07535032423402332,0.0200504803370939,-0.08631658310634956,-0.20501890339700468,0.044839745200700776,-0.12872767628940937,-0.10691058792449139
flying,-0.01568850023635236,0.09060942192303902,0.1741851364065148,0.11735473992139385,-0.17242243344308159,-0.09599361088107851,0.03229577826975186,0.053915853032443485,0.10548891528357515,0.01441926939696604,-0.11997281918495788,0.02955343779864359,0.0977177942347911,-0.02338827785916662,0.027761271146813066,-0.17167119974000253,0.1381367177471203,-0.05181688919864365,0.08831536922921523,-0.03859652401664656,-0.006683130177578472,-0.020144667330012533,0.01291227209013423,0.03681447550637197,-2.536060653944564e-4,-0.1180858868672912,0.009961292135170226,0.08359012648708161,0.06733540379786254,-0.13252634272239167,-0.004031001286676414,-0.0755075901169299,0.2152642272951558,-0.023689634464938283,-0.02312095102911957,0.18977273872261008,-0.00710949129640837,-0.138656015114228,-0.13737641560252442,0.026154667040552915,-0.06011892891810006,-0.2367437152073141,0.06293704987535496,0.05856696266921638,0.23688180814670903,0.15329495172820934,-0.048464281532688655,0.03001402371137645,0.16157852000129316,-0.028288770616380764
formation,0.04313270866711232,-0.16554008874820325,-0.016125841739988843,0.022864579256821352,-0.0983694842080965,-0.17000688177497358,-0.16615641210496818,0.009776667734573816,-0.013406310412033235,0.027257536144855366,-0.13473481418477545,-0.04858997042138296,-0.09673491745005426,-0.10463906875059213,0.07072030243242194,0.040309583633961046,0.01745583855498965,-0.13787738863189647,-0.11532485969201874,-0.10200892299869913,-0.11885712012828611,0.008268619203112561,0.1867495550560313,-0.14472690483649295,-0.13055981136748462,0.032354094354208864,0.02543066632426037,-0.12357336685903791,-0.014674333178474847,0.03659512305561291,0.04081894239019475,-0.061407699826864386,0.06309477303151097,0.16357810601188505,0.07999822589507494,0.1410709257933547,-0.09319331058012797,-0.08607598598152905,-0.04049384979284115,0.02449451988259291,0.0065612294976308706,0.05660353446919063,0.04502571864074661,0.0684327229602468,-0.014756518286900947,0.08392553008613392,-0.01388632196456355,-0.008798589731621748,-0.13767068443537206,0.09339061193667213
glowing,-0.018323319879680583,-0.09977562245124501,-0.04104630185743196,-0.0468525242032572,-0.14360724351735699,-0.2146822221224242,0.1853444437053514,0.05260747152892863,0.004331217144766193,-0.12414644707966423,-0.048275143624504316,-0.09558755089863882,-0.02745287834347931,0.08508072040303079,-0.07991676490694538,-0.04231645565375204,0.19035142237018193,0.029453282655072875,0.07370069497484956,0.043172055968878416,-0.053059854290538756,-0.008006338706174185,-0.1406276429346358,-0.07310731860287183,0.07644010867831616,-0.058349653753348524,0.056499158203862226,-0.015388404199135538,0.08677397736803391,-0.007693021516537286,-0.10466109627953107,0.01359362185637782,-0.09627343989880482,-0.18737225204997923,0.17753000437373054,-0.023267445386956347,-0.16185377988048769,0.02619412003690601,0.014913940401968424,0.1175968391100121,0.09295236324810789,-0.02663836149305978,0.07598481927210597,-0.05726263541428222,-0.06222799849725744,0.06693849617557888,-0.049752178848101826,0.13830394244796804,0.08001979842295254,0.11527037355658631
going,-0.09223138556054912,0.11408232522852112,-0.03749947852001873,0.1376284029882781,0.16862319599832898,0.021230664092903785,-0.008149809203705189,0.1820133292591381,-0.03600467333826355,-0.13159009884629705,0.04622943594971604,0.10571027518707786,-0.0551512680430115,-0.049541320256426415,0.07203610371453849,0.16386736461704537,0.07326313267506065,-0.09106722239159523,-0.05755818550915244,-0.04328194311711028,-0.09693948540040198,-0.02670243704232791,-0.06887099938307224,0.10030816444299982,0.07718976238397493,0.12817975352454034,0.09043675477521286,-0.1082246717216062,-0.02175268167279331,-0.1493359525461918,-0.05639945369182572,-0.16096072430449881,0.011530015211727626,0.015549586244966272,0.037103628469584676,-0.24397437120041268,-0.02713745368181966,0.041624867216311236,-0.05331051629712266,0.0895380537678561,0.14016715062610813,-0.0172093455368022,-0.16247344865452487,-0.03785377521417508,0.17727629879075324,-0.06512049027218832,-0.0021731254234155766,-0.03323012140322002,0.11382041752052371,0.060079258959857315
green,-0.1967013815787552,-0.034227597925036296,2.209880357917639e-4,-0.045577000939341986,-0.18241731230301236,0.031002013216988242,0.09753063627597218,-0.14474289231571064,-0.0514848740877753,-0.06342649968623,0.10798192696615515,0.01705192471824348,-0.052827857274112655,-0.014175060474659572,-0.005182506779564768,0.12768248666668217,0.020200737013362786,-0.06250509541461953,0.07059926085888463,-0.005451922189306602,0.12425641904558496,0.10942560253344774,0.02926196139984066,-0.06853587370590943,-0.03219128257027432,-0.07480658276532945,0.20037294681487702,0.07579911238811023,-0.1880752459112251,0.007398094827397957,0.08477285611665951,-0.07501055594417493,-9.83652288300602e-4,0.005044835569319766,-0.08622965188443997,0.01639713583044647,0.08699160419454272,0.033766801918000015,0.12690251320452456,-0.02312984766882417,0.1260966566077349,-0.1446645302112834,-0.1474874604993184,-0.09361953800759752,0.00932488270471825,-0.002837677878314666,0.09208144205300188,-0.03110831061701722,-0.11617169786737175,-0.13599824250010117
high,-0.12233659028489774,0.08729621649892343,0.01581742374425585,0.04502769093804854,-0.06290865131176769,-0.198577499579677,0.08897690203620834,6.492440798400305e-4,-0.04002338436304546,0.022471989546064795,0.06664269356337875,-0.053465109140255124,-0.095573466031581,-0.018961318348437006,0.058220873363580644,-0.01977460075097866,-0.35771033732434626,-0.06624585044055888,-0.06625859449105455,0.026921134316141935,-0.01103450302514092,0.0398998357547101,0.016946795576972443,-0.10054958367206283,-0.021904349979151073,0.028828677101067585,0.0136620978564527,0.17506451373036977,0.07784143401646487,-0.19836833607966625,-0.17714936972308168,0.15084416560852332,0.1195731098995915,-0.05894503613760468,0.022573093402072354,-0.15808893668896895,0.10379746451257532,-2.917488485922241e-4,0.01345254833248544,0.023938108836319215,-0.2133169081992529,-0.06193972569267676,0.003723687850714093,0.1530181470504665,-0.12881797513820387,0.1190713315813758,-0.04494924179223073,-0.09305867022458464,0.06794074819191323,-0.012232801904025722
house,0.09014129126109152,0.08498338402049636,0.18085817852483388,0.04048920407108552,0.007620398663518877,0.09301169722921103,0.12806738484384053,0.0763561196413446,-0.09876219717007703,0.013952611839507242,-0.14369468795566784,0.024918840028069468,-0.08388255220332994,0.10467745948619045,0.011095091243319376,-0.05331168574480978,-0.12011246384027209,0.03477560164322732,0.025338369461113657,-0.010179651055421096,-0.11927562374213635,-0.11752931830432735,-0.11947003336785762,-0.0890222353502431,-0.21041441038585856,-0.08624332527293249,-0.0027146910844916437,-0.011619595263481742,-0.23813928610600915,-0.04913511156195324,0.1306179892957989,-0.08868314202762238,-0.15903066166265792,-0.12442707887319769,0.040488778612868426,0.11727707700059775,0.07173267762705711,0.114707911843967,-0.1189215562877328,0.09156792250406208,-0.015223386979105597,0.03546357657137377,0.0043224596568433,0.056007991136741576,0.19732166489317424,0.14035055253489048,-0.09070089695361791,0.059714965745212484,-0.12282118857252201,-0.24385270295406417
hovering,0.1479268826792928,-0.02766684367629549,0.16393905443255466,-0.0460396213082008,-0.01830316965210659,0.0061903248586356995,0.0808917802666269,-0.13036363612257404,-0.15034596516953855,0.0880521275175849,0.10257907869326938,0.04008038279023267,-0.008341190968647655,-0.04363048329634446,0.007769639374700801,0.19009378232644014,0.11011250474109198,-0.1488954436758572,0.05952332521873777,0.009808369544967475,-0.12150611260028811,-0.01485855267282724,-0.007840254405178724,0.14293210899428446,0.0078013317506044205,-0.21207364953959013,-0.07715471021141171,0.02921888853923153,0.008221298172822342,0.08301029443638071,-0.11549278627634063,0.004845516399152422,-0.04056672207259351,0.04944159188818713,0.08676006256409292,-0.11433517933836508,-0.09573892780252827,-0.08025176615284799,-0.09353870552914229,0.018877143897816924,-0.025484290680199067,0.1012717005103196,0.11735864768072274,-0.11824037239485954,-0.06256027704989489,-0.03306130489072813,0.05239302072977312,0.10731782101954408,0.04623638900913886,0.16860422378119608
just,0.08375297114444004,0.08112430951616409,0.03670430603792743,-0.026016328766679662,-0.07938877705907968,-0.0413687656552922,-0.014184768306299472,-0.2763174310876815,-0.1632065102845496,0.00509462056371934,0.13441090653814725,0.020098844124615146,0.06931063479227743,0.0049877761411955225,0.08182765502393394,-0.07319292661523717,0.03571239756017672,0.10141681078503549,0.22032275135968857,0.015729904068439698,-0.05034106873418699,0.15061104599784156,0.19940669961510768,0.006909384509181164,0.02326290015993806,-0.06476220506590574,-0.17847713692614994,0.11359372123358875,0.10962078964084257,-0.011382799144047058,0.10160596104116137,-0.10871622526095927,-0.08579465576494791,-0.044079778782600325,0.19017112653074056,0.053408410333216486,0.025492235760314844,0.025692725896543485,0.12171837881956547,0.061214205381558175,0.026109205191750515,0.09461031988096509,-0.07298589885465702,-0.07006715137364974,-0.0651252026027481,0.0338246430110373,0.035571345401599855,-0.02810198314190042,0.02757146625649237,-0.10674632155358903
large,0.022274565557229037,-0.036027905255207576,0.03322472638396279,-0.05651118017631446,-0.030448205434380142,-0.007976571408790809,0.03310435958461981,0.013046365265125802,0.22417600928727788,0.1374308719753179,0.1995066623046095,-0.21631955414545434,0.006146957897823763,0.09311260733382165,-0.1339832004264481,0.02365078299624015,-0.09953012291246975,0.18705019862861944,0.13565300828367025,0.01296236845537299,0.0032533539635712324,-0.11894468696860613,-0.04165163547286773,-0.1898261412964963,0.02257479653572135,8.209596823199649e-4,-0.025473678241338338,-0.11957335023039271,0.1293579781043237,-0.23293833339834671,0.22425447920530336,-0.1803223316878358,-0.09979563503749453,0.05664010210272336,-0.12934521612942276,-0.01233375898751424,-0.05756605150107422,-0.10079861986580813,0.14031979756179042,-0.058031864501816355,-0.043595780713864274,0.002283484352737138,-0.04811431278391834,-0.21487341785357436,0.07300600363157245,0.10943537601464685,0.08975280635133699,0.06469094529789285,-0.0967701292433775,0.14355116948370641
light,-0.22272877303672944,-0.10313173516880368,0.0060366620860432575,-0.06345852477861122,0.08250541754472734,0.14405968046501336,0.08431765205455152,-0.01493124055460042,0.06509346744779768,0.06731336312677928,0.156539226652129,-0.05052423538737834,-0.004775689589778449,4.3793451295008715e-4,-0.03252959547070566,-0.012655774006961594,0.030034913616073043,0.0702453390065459,0.019842976272765916,0.08136954247581316,0.050135307587265567,0.028407971646472956,0.01296046146125164,0.05581723787385889,0.10526835398106389,0.02771483054470786,0.019157723223424322,0.14855387756423322,-0.030145218137111914,-0.02159597712932417,-0.07069996464540891,0.06922908053256792,-0.07420598972163951,-0.025985787241757496,0.10571267150149886,-0.015799717332909625,-0.020812216791017215,0.12018787992310605,-0.03441352675046701,-0.12644969180065668,-0.03588113656452294,-0.057974685149243796,-0.009667154191320772,-0.04196247007743079,0.023273456240076842,-0.14601331964955655,0.00712601331674712,0.11141530290047161,0.19266153248833154,0.03261873341789527
lights,0.18772860140577285,-0.10459605327661055,-0.11773879651793052,0.17314573257811233,0.021089996175436037,-0.01682249283848283,-0.06154044951676782,-0.09015149153036175,0.00806612586011933,-0.1279594347111823,6.756339389462578e-4,0.019249487559731132,-0.06264221366374906,-0.06475997600815414,0.04266240637236642,0.024332004837896274,-0.04938895434187796,0.03485367000767347,-0.06757557936612847,0.0183143906386458,0.13824787653913542,0.020683523044328852,0.09207558285788546,0.031121766797175775,0.08379312253523438,-0.03371221149383963,-0.009841345493763295,0.029566765625720904,-0.12148111626074043,-0.10824021563425416,0.17127036515060653,-0.010741757983680064,0.03753066119829984,0.019630049488707682,0.1302319385716622,0.008165197099248445,-0.0525649718014155,0.12666989351682886,-0.01770736480575435,0.12338651631811859,0.04016519325440077,0.16080589746947116,-0.08916493184058419,0.04385457866896633,-0.03741961653432272,-0.03133249616473931,0.0579576026187088,-0.1305575380575989,-0.05000266411861125,0.1366495548419127
like,-0.125109589016444,0.07453790120827367,-0.04588408713615381,-0.0498090343407597,0.07437815472930823,-0.004378543292831276,0.04546140204235885,-0.08407879920145625,-0.024920007064828182,-0.13353714726718147,-0.13292141654180892,-0.03154763487920413,-0.10228640000381362,0.2657299570898029,-0.17206298213792265,-0.06587183315179339,0.018296693617967916,-0.051917116374576466,-0.17125359244620922,-0.047257020326206864,-0.1401237583160882,0.2021596061203676,0.012634578419075051,-0.11963675099571233,0.011823020082160683,0.023461909196698702,-0.09877965641685359,-0.009109544734510228,0.0947243218188951,0.05340459463792246,-0.013438536027069533,-0.22133613797063736,0.013747938696572624,-0.08014111332641657,-0.011023123544117497,-0.1126687486162523,-0.10071516245741398,-0.04239150554380366,-0.06000264176625539,-0.09098780091492827,-0.27426407235434175,0.19367558114200428,-0.06996971251520227,0.13327864361799627,0.23945900605769832,-0.07886659129223005,0.18198966260949068,-0.08097621903515441,-0.042266857493451944,0.015725806500032614
line,0.16377230026727949,-0.12491697039436322,-0.08626096607011387,-8.515922759850611e-4,0.025326084165100994,0.12142178592524118,-0.04055826265055608,0.0364138457213796,0.06380967781801836,-0.11735959891554128,0.1365564876667005,0.08697448016211996,0.005898186663721132,0.04781483328324854,0.06197889610950677,0.11015956204618405,-0.002524163201069485,0.038381835619132436,0.11208408861818894,-0.017572184104499348,-0.021215470577425958,0.13042766230925942,0.10067015571767256,0.09804802702926184,0.11604789489467086,0.21105956850318505,-0.04822143436619913,0.0646344308796806,0.11605576293535355,-0.14268761114366227,-0.22079704849705362,-0.05738280866847183,-0.008683996751818846,-0.09821563250113383,0.028054928370737135,0.02168508655172658,0.20036848413394892,0.03286332282834915,0.1156473133861773,0.17393193947734922,-0.16980136871510565,-0.0643224916665192,0.063579884878112225,0.0034568640617498587,0.173427592397867,-0.1286142495160077,-0.15559888334863245,0.013593683382300251,-0.06945145023484933,-0.12707371303841394
looked,-0.0372186736349199,0.048191746375593064,-0.09110398790098066,0.06408674744688027,-0.16934891759855375,0.1586422593700505,-0.011872652296992369,-0.1546146520013107,-0.022305870964622835,-0.1703569678983273,-0.09043950039424849,-0.14664560641161445,0.12032041635456114,0.0680142496191034,0.04485069899144924,-0.04923004803562629,-0.049293896218004,-0.15357718200870377,0.04625263666224669,0.05580371407785908,0.16762047133571475,-0.021641946656865245,-0.15033187909466234,0.01385188983998754,0.08088187585102738,-0.0318869325318118,-0.09441423158240318,0.023119296414522747,-0.0714514227770017,-0.04608789287467894,-0.07574328015009954,-0.19645177194628213,0.14156049589876066,0.09180647259630931,-0.19218450277441104,-0.07952334580996966,0.05525931813250852,0.015187049998441594,-0.05040860436505088,0.1738326041719194,-0.08316612169200209,-0.025204297260319246,0.024750052613713026,-0.021182043173206988,0.06257593509721383,-0.19018641506790532,-0.1485743058470139,0.01538699881784431,-0.016010937817779573,0.2131322099367456
looking,-0.08686370540534977,0.08501405009946507,-0.05851020994885607,-0.037992998369893456,-0.17090295491522964,-0.02540317949510278,-0.13209785111968533,0.010349938765930142,-0.0044190700486749935,-0.11869905665612963,-0.07048850211697735,0.05516236957788159,-0.1049554933201575,-0.10501020049419965,0.0014396109990405742,-0.23188931539149893,-0.09588517871670721,0.07644632761892108,0.14211864642072952,-0.02803894500981313,0.20953310629452832,0.10096347273426094,0.08316509809412725,0.0918750398042235,0.16948982611697563,-0.18502482336615791,0.12249596753199252,-0.07925586288372845,0.14689654045212772,0.1260003220494961,0.05388175181635969,0.013038079723698798,0.05280358658372788,-0.0287348859044088,0.11629327501227099,-0.04236278296899505,0.08337847476345796,0.14366367673857575,0.10350147864180048,0.07884170950940911,0.06948696716943176,-0.03135384513604366,-0.07505266921305716,0.05077205638896787,0.2354211270410312,-0.009691271642148482,0.1713416104163334,0.08501175731534995,-0.026686109820750894,0.02226860487726244
low,0.1389071733274861,-0.08017395360646469,0.17081889455412855,0.009206096099864922,-0.0648035402401841,0.08393921523277627,0.05264153355204702,0.16958123948945544,0.023904763109705122,0.09134289556669495,0.012548526111730105,-0.0373954163523207,0.024276510272359834,-0.10927714312999325,-0.056037077734498036,-0.06368471137918477,0.02418024547640662,-0.020187585284522483,0.08318158687786226,-0.014231637303946627,-0.19703327036742951,-0.06529693232154542,-0.008039304432490735,-0.032160295590260415,0.29476437780485226,0.10068421844953963,0.08723503776979032,0.018342308983666025,-0.16502551025621573,0.08793011780559847,0.03380040963384214,-0.0208359369869167,-0.06617294480859702,0.02193708692908578,0.0663316131897595,0.057105689961362095,0.1021116661587584,0.05297116355198512,-0.09943032609507663,-0.10463065263913864,-0.13736612331099818,0.019530877812368147,-0.07693863082180226,-0.07702627243556957,-0.07077587271363653,-0.004971029337328184,0.13791339867322483,-0.15302144194607534,0.08396653583837774,0.08216595303682891
minutes,-0.09257286055090061,-0.10665323022525743,0.035941566456539516,-0.02650013854956419,0.013296851146362438,-0.16302065805719795,0.04488564698354638,-0.004942586920051351,-0.017210249516987408,-0.03198938578193224,-0.14852029844204848,0.024699555474227263,-0.03444711014685122,-0.2417463415682811,0.12522061498292136,0.1020570584734165,-0.061380701716218275,-0.09995383664517549,-0.26933153880566457,-0.0890936649704513,-0.05058427839936853,0.10424105443926386,-0.15011754832819746,0.2050984362807456,0.03289510192109643,0.017103518511035278,-0.07875574070317654,-0.004325802164232806,0.009740698157578566,-0.021311878492346566,0.10028092520621112,0.07613718838041189,-0.10101858208220674,-0.13019333090948768,-0.054739158935186286,0.027620719978066286,0.26439150363749453,0.010121100600186022,0.16551301838231922,-0.09227260331682342,0.15296035438055297,-0.11875983879725067,0.06875114333934101,-0.010298217422075524,0.12426413607139983,0.14242415465858332,-0.01553524057991138,0.06789038462372284,-0.052402910609013,0.0839916135960999
moved,0.06974418105109173,0.133239552660123,-0.16752432620210023,-0.14568582797623034,-0.057190265567962924,-0.09854692382731925,0.19068368008628833,0.03133906321439071,0.010740460462276284,0.03371152848892977,-0.04851256504827227,0.08117515074251323,-0.03811878588134601,0.042598961132949704,0.020687312734168715,-0.013157705288684818,0.030831834697690675,-0.017098081375161334,-0.13112172711477188,-0.05140150318061053,-0.07047918473240442,-0.026681974701023244,0.07328691786197832,-0.13650702793510805,0.031071249275852964,-0.05482248116523392,-0.13636225359217607,0.005999387824056538,-0.010010497540523423,-0.11831754064903481,0.007349422123560746,0.058294443256869936,-0.054043494924709244,-0.027512754500418728,0.05794862700864545,0.020205824837386838,0.0609781421486896,-0.11946619955211216,-0.029556576949821053,0.0033392896351117697,0.12327642208624734,0.30379402444115944,0.0643701622178507,-0.09255610102367055,0.15772055801134885,0.01818836410825698,-0.03987409086116958,0.06623571841437922,0.029398443712348798,-0.023417265824698167
moving,-0.08857776462608799,-0.07177374333093904,-0.1738783016866392,-0.017664436447228045,0.009760407962537389,0.07215156669055608,0.18338980158655896,0.055499011289896115,-0.025605600194696855,-0.09053987291074495,0.08865329856010815,-0.13416554165015043,0.06811662481631074,-0.07624977088012103,0.09049260891087993,0.032125940355601956,-0.060837919903803564,0.059594421391600795,0.07230386293609205,-0.255586232123993,-0.09640078703089919,0.09408811774692762,-0.08520883755134351,0.10026512254063434,-0.03276931010318079,0.11646274843731105,0.1980204736927457,-0.05933659622111053,-0.03271209692205163,0.012404983656297207,0.0326626083154775,0.03987650352657336,0.028243610321051472,0.030301671388732066,-0.08008697770026173,0.014560126632304793,-0.2103340649301223,-0.11465180858673774,0.05700578622571511,-0.05877768710215618,0.012472959989880609,-0.021652762143971178,0.10130216351998365,-0.04635775543316021,-0.06291678986794763,-0.09447009547543889,-0.09815558249525237,-0.1336768907868641,-0.1658646212990707,0.028738449909993316
near,-0.1308039456193501,0.024376917372911294,0.08173112563272272,0.11493819591417806,0.008024454754370467,-0.029094668490300808,-0.06516347187552904,-0.1787218342677637,-0.15850835731947743,0.12650458910694506,-0.03600605168609721,-0.051012763495174585,-0.08368884242182648,0.047072463413722995,-0.05762026716952247,0.06451044037722498,-0.05319061140487309,0.06281595830292065,-0.15354034295835897,-0.19310488462774744,-0.11751188612305866,-0.0495488327901254,-0.013258773393708805,-0.21975660899569147,0.07117050698746706,0.13142261853373793,-0.07993442765375515,0.019620134174537344,0.03686493964372925,-0.22862381656447103,-0.03099261061843597,0.24116935809899795,0.0497584840347189,0.03782904223849693,0.18695304188641723,0.010986452165396125,-0.041150392689496364,0.01865107057221988,-0.031722062378073776,0.051297435829156114,0.17995594860122205,-0.03143622672413893,-0.08977632255134202,-0.05731134136650524,-0.018482239538842253,-0.11372368134952533,-0.021557147193199323,0.10209605722765878,0.026987981106891205,0.04372977950738237
night,-0.011077262932632309,0.07922518453233549,-0.00859295348902911,-0.245235973452418,0.12270128090939339,0.06011474779489162,0.03889370051931148,0.14023962334838017,0.16934325147594936,-0.03648631542606265,0.020819805820389423,0.08443390336385681,0.09556308141141633,-0.04560567882530522,-0.06832193377494448,-0.07967408766258943,-0.06384524915495482,0.10026895977972441,-0.1100260280634,-0.042814901928716335,-0.08306606677623243,-0.01902411285944185,0.16615674190561566,-0.07578602400066416,-0.12417460981632088,-0.006759648075657882,0.11746238639902087,0.15878547482441085,0.10091308525227859,-0.04342015759358334,-0.038978829100246595,0.13159029815450293,-0.03896913300807398,-0.06878672783892775,-0.13112823897456577,-0.01905648694052719,-0.05511472409183628,0.049836511408261903,0.048991584019727544,-0.030726636805381242,0.006649988428917658,0.032071616119055554,-0.11710198744346398,-0.10021578466508045,-0.11454549696923642,-0.0923873174254863,0.16568862345143945,-0.026184509683246857,0.04475196245707772,-0.0266933216157901
